Time[s], DOUT
0.069668375000000, 0
0.070506625000000, 1
0.070838875000000, 0
0.071677125000000, 1
0.072011437500000, 0
0.072849687500000, 1
0.073181937500000, 0
0.074020312500000, 1
0.074886500000000, 0
0.075193000000000, 1
0.075527312500000, 0
0.076365562500000, 1
0.076699875000000, 0
0.077538187500000, 1
0.077870437500000, 0
0.078708687500000, 1
0.079043000000000, 0
0.079881312500000, 1
0.080745437500000, 0
0.081051937500000, 1
0.081915062500000, 0
0.082221625000000, 1
0.082555937500000, 0
0.083394250000000, 1
0.084261500000000, 0
0.084568062500000, 1
0.085433250000000, 0
0.085739750000000, 1
0.086603875000000, 0
0.086910375000000, 1
0.087241625000000, 0
0.088079875000000, 1
0.088415250000000, 0
0.089253562500000, 1
0.089271000000000, 0
0.098838375000000, 1
0.099172687500000, 0
0.100010937500000, 1
0.100875000000000, 0
0.101181500000000, 1
0.102044500000000, 0
0.102351000000000, 1
0.103217187500000, 0
0.103523687500000, 1
0.103855937500000, 0
0.104697250000000, 1
0.105028500000000, 0
0.105866750000000, 1
0.106729812500000, 0
0.107036312500000, 1
0.107370625000000, 0
0.108208875000000, 1
0.108543125000000, 0
0.109381437500000, 1
0.110245500000000, 0
0.110552000000000, 1
0.111416000000000, 0
0.111721500000000, 1
0.112587562500000, 0
0.112894000000000, 1
0.113758062500000, 0
0.114064562500000, 1
0.114927562500000, 0
0.115234062500000, 1
0.116100187500000, 0
0.116406687500000, 1
0.116738937500000, 0
0.117581312500000, 1
0.117913562500000, 0
0.118751812500000, 1
0.119086125000000, 0
0.119924375000000, 1
0.120256625000000, 0
0.121094812500000, 1
0.121429125000000, 0
0.122267375000000, 1
0.122599625000000, 0
0.123440937500000, 1
0.124303937500000, 0
0.124610437500000, 1
0.124944687500000, 0
0.125782937500000, 1
0.126117187500000, 0
0.126955437500000, 1
0.127287625000000, 0
0.128129000000000, 1
0.128460187500000, 0
0.129298375000000, 1
0.130162437500000, 0
0.130468937500000, 1
0.131331937500000, 0
0.131638437500000, 1
0.131972750000000, 0
0.132810875000000, 1
0.133677000000000, 0
0.133983500000000, 1
0.134849625000000, 0
0.135156125000000, 1
0.136020187500000, 0
0.136326687500000, 1
0.136657937500000, 0
0.137496187500000, 1
0.137831500000000, 0
0.138668750000000, 1
0.138686250000000, 0
0.148249312500000, 1
0.148582500000000, 0
0.149422687500000, 1
0.150289687500000, 0
0.150596187500000, 1
0.151459062500000, 0
0.151765500000000, 1
0.152631500000000, 0
0.152937937500000, 1
0.153270187500000, 0
0.154111375000000, 1
0.154444625000000, 0
0.155282750000000, 1
0.156149687500000, 0
0.156456187500000, 1
0.156787375000000, 0
0.157625437500000, 1
0.157960750000000, 0
0.158798875000000, 1
0.159661750000000, 0
0.159970250000000, 1
0.160834250000000, 0
0.161140750000000, 1
0.162003687500000, 0
0.162310125000000, 1
0.163176125000000, 0
0.163482625000000, 1
0.164346562500000, 0
0.164653000000000, 1
0.165518000000000, 0
0.165824437500000, 1
0.166156687500000, 0
0.166997875000000, 1
0.167329062500000, 0
0.168167187500000, 1
0.168502500000000, 0
0.169340625000000, 1
0.169671812500000, 0
0.170512000000000, 1
0.170846250000000, 0
0.171686437500000, 1
0.172018625000000, 0
0.172856750000000, 1
0.173723875000000, 0
0.174030312500000, 1
0.174361562500000, 0
0.175199625000000, 1
0.175534937500000, 0
0.176371062500000, 1
0.176706312500000, 0
0.177544500000000, 1
0.177875687500000, 0
0.178713812500000, 1
0.179577750000000, 0
0.179884187500000, 1
0.180747125000000, 0
0.181054625000000, 1
0.181388875000000, 0
0.182227000000000, 1
0.183090937500000, 0
0.183397437500000, 1
0.184261375000000, 0
0.184567812500000, 1
0.185430750000000, 0
0.185737250000000, 1
0.186071500000000, 0
0.186910687500000, 1
0.187242875000000, 0
0.188080937500000, 1
0.188098437500000, 0
0.197661750000000, 1
0.197995000000000, 0
0.198833062500000, 1
0.199696875000000, 0
0.200003312500000, 1
0.200866187500000, 0
0.201172625000000, 1
0.202038562500000, 0
0.202343000000000, 1
0.202676187500000, 0
0.203516312500000, 1
0.203851562500000, 0
0.204689687500000, 1
0.205552562500000, 0
0.205859000000000, 1
0.206193250000000, 0
0.207031375000000, 1
0.207365625000000, 0
0.208205687500000, 1
0.209068500000000, 0
0.209374937500000, 1
0.210240875000000, 0
0.210547312500000, 1
0.211411187500000, 0
0.211717625000000, 1
0.212580437500000, 0
0.212887937500000, 1
0.213753875000000, 0
0.214060312500000, 1
0.214923125000000, 0
0.215229562500000, 1
0.215563812500000, 0
0.216401875000000, 1
0.216736125000000, 0
0.217574187500000, 1
0.217906437500000, 0
0.218745562500000, 1
0.219079750000000, 0
0.219917812500000, 1
0.220253125000000, 0
0.221091187500000, 1
0.221422375000000, 0
0.222260500000000, 1
0.223124375000000, 0
0.223430875000000, 1
0.223763062500000, 0
0.224603187500000, 1
0.224937437500000, 0
0.225775562500000, 1
0.226107750000000, 0
0.226945875000000, 1
0.227280187500000, 0
0.228118312500000, 1
0.228980187500000, 0
0.229287687500000, 1
0.230152625000000, 0
0.230459125000000, 1
0.230793375000000, 0
0.231631437500000, 1
0.232498500000000, 0
0.232804937500000, 1
0.233667875000000, 0
0.233974312500000, 1
0.234839312500000, 0
0.235147812500000, 1
0.235479000000000, 0
0.236317125000000, 1
0.236652437500000, 0
0.237490625000000, 1
0.237508125000000, 0
0.247076687500000, 1
0.247410937500000, 0
0.248249000000000, 1
0.249112937500000, 0
0.249419375000000, 1
0.250283312500000, 0
0.250589750000000, 1
0.251455750000000, 0
0.251762250000000, 1
0.252094437500000, 0
0.252935625000000, 1
0.253266812500000, 0
0.254104937500000, 1
0.254968812500000, 0
0.255275312500000, 1
0.255607500000000, 0
0.256447625000000, 1
0.256781875000000, 0
0.257620000000000, 1
0.258483937500000, 0
0.258790375000000, 1
0.259654250000000, 0
0.259960750000000, 1
0.260824687500000, 0
0.261130125000000, 1
0.261997187500000, 0
0.262303625000000, 1
0.263166500000000, 0
0.263472937500000, 1
0.264338937500000, 0
0.264645375000000, 1
0.264977562500000, 0
0.265818750000000, 1
0.266149937500000, 0
0.266991125000000, 1
0.267325375000000, 0
0.268163500000000, 1
0.268495687500000, 0
0.269333750000000, 1
0.269668000000000, 0
0.270506125000000, 1
0.270838312500000, 0
0.271677437500000, 1
0.272543437500000, 0
0.272849875000000, 1
0.273184125000000, 0
0.274022250000000, 1
0.274356500000000, 0
0.275194562500000, 1
0.275526812500000, 0
0.276364937500000, 1
0.276699250000000, 0
0.277538375000000, 1
0.278402375000000, 0
0.278708812500000, 1
0.279571812500000, 0
0.279878250000000, 1
0.280212562500000, 0
0.281050687500000, 1
0.281917750000000, 0
0.282224250000000, 1
0.283090250000000, 0
0.283396687500000, 1
0.284260687500000, 0
0.284567125000000, 1
0.284898312500000, 0
0.285736437500000, 1
0.286071687500000, 0
0.286909750000000, 1
0.286927250000000, 0
0.296486437500000, 1
0.296820687500000, 0
0.297658750000000, 1
0.298523750000000, 0
0.298832187500000, 1
0.299698125000000, 0
0.300004562500000, 1
0.300868500000000, 0
0.301174875000000, 1
0.301506062500000, 0
0.302344125000000, 1
0.302679375000000, 0
0.303517500000000, 1
0.304383437500000, 0
0.304689875000000, 1
0.305022062500000, 0
0.305863250000000, 1
0.306194375000000, 0
0.307032500000000, 1
0.307896375000000, 0
0.308202875000000, 1
0.309065750000000, 0
0.309375312500000, 1
0.310239250000000, 0
0.310545687500000, 1
0.311408562500000, 0
0.311715000000000, 1
0.312580875000000, 0
0.312887312500000, 1
0.313751250000000, 0
0.314057687500000, 1
0.314389812500000, 0
0.315229937500000, 1
0.315564187500000, 0
0.316402250000000, 1
0.316734437500000, 0
0.317572500000000, 1
0.317906750000000, 0
0.318744812500000, 1
0.319077000000000, 0
0.319916125000000, 1
0.320250375000000, 0
0.321088437500000, 1
0.321952375000000, 0
0.322258875000000, 1
0.322590062500000, 0
0.323428125000000, 1
0.323763437500000, 0
0.324601437500000, 1
0.324933625000000, 0
0.325773750000000, 1
0.326108000000000, 0
0.326946062500000, 1
0.327810000000000, 0
0.328116437500000, 1
0.328980312500000, 0
0.329286750000000, 1
0.329617937500000, 0
0.330457000000000, 1
0.331319875000000, 0
0.331626312500000, 1
0.332492250000000, 0
0.332798687500000, 1
0.333662562500000, 0
0.333969062500000, 1
0.334300187500000, 0
0.335138250000000, 1
0.335473500000000, 0
0.336313625000000, 1
0.336331125000000, 0
0.345892062500000, 1
0.346226312500000, 0
0.347066437500000, 1
0.347933500000000, 0
0.348239937500000, 1
0.349102875000000, 0
0.349409312500000, 1
0.350275250000000, 0
0.350581687500000, 1
0.350913875000000, 0
0.351755062500000, 1
0.352089312500000, 0
0.352927375000000, 1
0.353794437500000, 0
0.354100875000000, 1
0.354432062500000, 0
0.355270187500000, 1
0.355605437500000, 0
0.356443562500000, 1
0.357309562500000, 0
0.357616062500000, 1
0.358479937500000, 0
0.358786437500000, 1
0.359649312500000, 0
0.359955812500000, 1
0.360821812500000, 0
0.361128250000000, 1
0.361992250000000, 0
0.362298687500000, 1
0.363164687500000, 0
0.363471187500000, 1
0.363803375000000, 0
0.364644625000000, 1
0.364975812500000, 0
0.365813875000000, 1
0.366149187500000, 0
0.366987312500000, 1
0.367318500000000, 0
0.368159750000000, 1
0.368494062500000, 0
0.369332125000000, 1
0.369664375000000, 0
0.370502500000000, 1
0.371369500000000, 0
0.371676000000000, 1
0.372007125000000, 0
0.372846312500000, 1
0.373180625000000, 0
0.374020812500000, 1
0.374353000000000, 0
0.375191125000000, 1
0.375525375000000, 0
0.376363500000000, 1
0.377227437500000, 0
0.377533937500000, 1
0.378397875000000, 0
0.378704375000000, 1
0.379038625000000, 0
0.379876812500000, 1
0.380743937500000, 0
0.381050437500000, 1
0.381913375000000, 0
0.382219812500000, 1
0.383085875000000, 0
0.383390250000000, 1
0.383724562500000, 0
0.384562687500000, 1
0.384898000000000, 0
0.385736125000000, 1
0.385753625000000, 0
